name;url;description;physical_address;hours;phone1_number;phone1_label;phone1_has_clerk;phone2_number;phone2_label;phone2_has_clerk;phone3_number;phone3_label;phone3_has_clerk;phone4_number;phone4_label;phone4_has_clerk;phone5_number;phone5_label;phone5_has_clerk;phone6_number;phone6_label;phone6_has_clerk;phone7_number;phone7_label;phone7_has_clerk;phone8_number;phone8_label;phone8_has_clerk;phone9_number;phone9_label;phone9_has_clerk;phone10_number;phone10_label;phone10_has_clerk;fax1_number;fax1_label;fax1_has_clerk;fax2_number;fax2_label;fax2_has_clerk;fax3_number;fax3_label;fax3_has_clerk;fax4_number;fax4_label;fax4_has_clerk;fax5_number;fax5_label;fax5_has_clerk;ada_coordinators;notes;mailing_address
"Chicopee District Court";https://www.mass.gov/locations/chicopee-district-court;"This court serves Chicopee.";"30 Church St., Chicopee, MA 01020";"Monday - Friday: \n 8:30 am-4:30 pm";"(413) 598-0099";"Clerk's Office";true;"(413) 594-5921";"Probation Department";false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;"(413) 594-6187";"Clerk's Office";true;"(413) 598-8176";"Probation Department";false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;"\"Carol DiBernardo\". \"Barbara Burton\".";None detected;Not yet handled
"Holyoke District Court";https://www.mass.gov/locations/holyoke-district-court;"This court serves Holyoke.";"20 Court Plaza, Holyoke, MA 01040";"Monday - Friday: \n 8:30 am-4:30 pm";"(413) 538-9710";"Clerk’s Office";true;"(413) 598-9712";"Probation Department";false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;"(413) 533-7165";"Clerk’s Office";true;"(413) 535-2152";"Probation Department";false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;"\"Azizah Yasin\". \"Jurors Only\".";None detected;Not yet handled
"Palmer District Court";https://www.mass.gov/locations/palmer-district-court;"This court serves Brimfield, East Longmeadow, Hampden, Holland, Ludlow, Monson, Palmer, Wales, and Wilbraham.";"235 Sykes St., Suite 3, Palmer, MA 01069";"Monday - Friday: \n 8:30 am-4:30 pm";"(413) 283-8916";"Clerk’s Office";true;"(413) 283-5021";"Probation Department";false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;"(413) 283-6775";"Clerk’s Office";true;"(413) 283-6177";"Probation Department";false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;"\"Courtney Mattingly\".";None detected;Not yet handled
"Springfield District Court";https://www.mass.gov/locations/springfield-district-court;"This court serves Longmeadow, Springfield, and West Springfield. The courthouse is officially named the Roderick J. Ireland Courthouse. \n\nThe mailing address for this court is:\n\n50 State St., P.O. Box 2421, Springfield, MA 01102";"50 State St., Springfield, MA 01102";"Monday - Friday: \n 8:30 am-4:30 pm";"(413) 748-8600";"Clerk’s Office & Probation Department";true;"(413) 827-9315";"TTY";false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;"\"Susanne Moultrie\".";None detected;Not yet handled
"Westfield District Court";https://www.mass.gov/locations/westfield-district-court;"This court serves Agawam, Blandford, Chester, Granville, Montgomery, Russell, Southwick, Tolland and Westfield.";"224 Elm Street, Westfield, MA 01085";"Monday - Friday: \n 8:30 am-4:30 pm";"(413) 568-8946";"Clerk's Office";true;"(413) 568-6451";"Probation Department";false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;"(413) 568-4863";"Clerk's Office";true;"(413) 562-0641";"Probation Department";false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;"\"Robbin Conde\". \"Jurors Only\".";None detected;Not yet handled
"Western Housing Court - Springfield Session";https://www.mass.gov/locations/western-housing-court-springfield-session;"The Western Housing Court in Springfield serves Agawam, Blandford, Brimfield, Chester, Chicopee, East Longmeadow, Granville, Hampden, Holland, Holyoke, Longmeadow, Ludlow, Monson, Montgomery, Palmer, Russell, Southwick, Springfield, Tolland, Wales, West Springfield, Westfield, and Wilbraham.";"37 Elm Street, Springfield, MA 01102";"Monday - Friday: \n 8:30 am-4:30 pm";"(413) 748-7838";"Clerk's Office";true;"(413) 735-6070";"TTY";false;"(413) 748-7838";"Housing Specialist Department";false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;"(413) 732-4607";"Clerk's Office and Housing Specialist Department";true;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;"\"Elizabeth Cruz\". \"Jurors Only\".";"\"Mailing address\".";Not yet handled
"Springfield Juvenile Court";https://www.mass.gov/locations/springfield-juvenile-court;"The Hampden County Juvenile Court in Springfield serves Agawam, Chicopee, Longmeadow, Springfield, and West Springfield.";"80 State Street, Springfield, MA 01103";"Monday - Friday: \n 8:30 am-4:30 pm";"(413) 748-7860";"Clerk's Office";true;"(413) 748-7672";"Probation Department";false;"(413) 775-9321";"TTY";false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;"\"Joyce Jerard\". \"Sandra Walaszek\". \"Jurors Only\".";None detected;Not yet handled
"Holyoke Juvenile Court";https://www.mass.gov/locations/holyoke-juvenile-court;"The Hampden County Juvenile Court in Holyoke serves Blandford, Chester, Granville, Holyoke, Montgomery, Russell, Southwick, Tolland, and Westfield.";"121 Elm Street, Holyoke, MA 01040";"Monday - Friday: \n 8:30 am-4:30 pm";"(413) 322-6700";"Clerk's Office and Probation Department";true;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;"\"Joyce Jerard\". \"Sandra Walaszek\".";None detected;Not yet handled
"Palmer Juvenile Court";https://www.mass.gov/locations/palmer-juvenile-court;"The Hampden County Juvenile Court in Palmer serves Brimfield, East Longmeadow, Hampden, Holland, Ludlow, Monson, Palmer, Wales, and Wilbraham.";"235 Sykes Street, Suite 3, Palmer, MA 01069";"Monday - Friday: \n 8:30 am-4:30 pm";"(413) 283-1057";"Clerk's Office and Probation Department";true;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;"\"Joyce Jerard\". \"Sandra Walaszek\".";None detected;Not yet handled
"Hampden Probate and Family Court";https://www.mass.gov/locations/hampden-probate-and-family-court;"This court serves the cities and towns of Hampden County.\n\nThe mailing address for this court is:\n\n50 State St., P.O. Box 559, Springfield, MA 01102";"50 State St., Springfield, MA 01102";"Main Office \n Monday - Friday: \n 8:00 am-4:00 pm\n \n\n\n Satellite Office \n Monday - Friday: \n 9:00 am-5:00 pm";"(413) 748-7760";"Register’s Office";false;"(413) 748-7797";"Probation Department";false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;"(413) 781-5605";"Register’s Office";false;"(413) 748-8615";"Probation Department";false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;"\"Olivia Strohman\". \"Thomas LeBlanc\".";"\"Satellite Office\".";Not yet handled
"Hampden County Superior Court";https://www.mass.gov/locations/hampden-county-superior-court;"This court serves all cities and towns of Hampden County.\n\nThe mailing address for this court is:\n\n50 State St., P.O. Box 559, Springfield, MA 01102";"50 State St., Springfield, MA 01102";"Monday - Friday: \n 8:30 am-4:30 pm";"(413) 735-6016";"Clerk’s Office";true;"(413) 748-7653";"Probation Department";false;"(413) 735-6017";"Criminal Business";false;"(413) 827-9379";"TTY";false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;"(413) 737-1611";"Clerk’s Office";true;"(413) 732-8637";"Probation Department";false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;"\"ADA Coordinator TBD\". \"Jurors Only\".";None detected;Not yet handled
"Eastern Hampshire District Court";https://www.mass.gov/locations/eastern-hampshire-district-court;"This court serves Amherst, Belchertown, Granby, Hadley, Pelham, South Hadley, Ware , M.D.C. Quabbin Reservoir, and the Watershed Area.";"205 State St., Route 202, Belchertown, MA 01007";"Monday - Friday: \n 8:30 am-4:30 pm";"(413) 213-7610";"Clerk's Office & Probation Department";true;"(413) 213-7666";"Civil & Criminal Departments";false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;"(413) 323-6803";"Clerk's Office";true;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;"\"Randall Smith\". \"Robin Balicki\". \"Jurors Only\".";"\"Physical address\". \"Mailing address\".";Not yet handled
"Northampton District Court";https://www.mass.gov/locations/northampton-district-court;"This court serves Chesterfield, Cummington, Easthampton, Goshen, Hatfield, Huntington, Middlefield, Northampton, Plainfield, Southampton, Westhampton, Williamsburg, and Worthington.";"15 Gothic St., Northampton, MA 01060";"Monday - Friday: \n 8:30 am-4:30 pm";"(413) 584-7400";"Clerk’s Office & Probation Department";true;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;"(413) 586-1980";"Clerk's Office, Criminal matters";true;"(413) 584-9479";"Clerk's Office, Civil matters";true;"(413) 584-7547";"Probation Department";false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;"\"Maria Aguasanta\". \"Donna Holmes\". \"Jurors Only\".";None detected;Not yet handled
"Western Housing Court - Hadley Session";https://www.mass.gov/locations/western-housing-court-hadley-session;"The Hadley session of the Western Housing Court serves Amherst, Belchertown, Chesterfield, Cummington, Easthampton, Goshen, Granby, Hadley, Hatfield, Huntington, Middlefield, Northampton, Pelham, Plainfield, South Hadley, Southampton, Ware, Westhampton, Williamsburg and Worthington.";"116 Russell St., Hadley, MA 01035";"This location is open only when court is in session Monday morning.";"(413) 748-7838";"Clerk's Office and Housing Specialist Department";true;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;"(413) 732-4607";"Clerk's Office and Housing Specialist Department";true;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;"\"Elizabeth Cruz\".";None detected;Not yet handled
"Greenfield Juvenile Court";https://www.mass.gov/locations/greenfield-juvenile-court;"The Franklin-Hampshire Counties Juvenile Court in Greenfield serves Ashfield, Bernardston, Buckland, Charlemont, Colrain, Conway, Deerfield, Gill, Greenfield, Hawley, Heath, Leyden, Monroe, Montague, Northfield, Rowe, Shelburne, Sunderland and Whately.\n\nHampshire County Juvenile Court jury cases are held at the Northampton District Court.  Jury cases in Franklin County (including Athol which is in Worcester County) are held at the Greenfield Juvenile Court.";"43 Hope St., Greenfield, MA 01302";"Add hours info here";"(413) 775-0014";"Clerk's Office & Probation Department";true;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;"(413) 775-9201";"Probation Department";false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;"\"Carrie Mayer\". \"Jurors Only\".";None detected;Not yet handled
"Orange Juvenile Court";https://www.mass.gov/locations/orange-juvenile-court;"The Franklin-Hampshire Counties Juvenile Court in Orange serves Athol, Erving, Leverett, New Salem, Orange, Shutesbury, Warwick and Wendell.\nHampshire County Juvenile Court jury cases are held at the Northampton District Court.  Jury cases in Franklin County (including Athol which is in Worcester County) are held at the Greenfield Juvenile Court.)";"1 Court Square, Orange, MA 01364";"Hours vary";"(978) 544-5125";"Clerk's Office";true;"(978) 544-5125";"Probation Department";false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;"\"Carrie Mayer\".";None detected;Not yet handled
"Belchertown Juvenile Court";https://www.mass.gov/locations/belchertown-juvenile-court;"The Franklin-Hampshire Counties Juvenile Court in Belchertown serves Belchertown, Granby and Ware.";"205 State St., Belchertown, MA 01007";"Hours vary";"(413) 323-4056";"Clerk's Office";true;"(413) 323-4056";"Probation Department";false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;"\"Carrie Mayer\".";None detected;Not yet handled
"Hadley Juvenile Court";https://www.mass.gov/locations/hadley-juvenile-court;"This court serves Amherst, Chesterfield, Cummington, Easthampton, Goshen, Hadley, Hatfield, Huntington, Middlefield, Northampton, Pelham, Plainfield, Southampton, South Hadley, Westhampton, Williamsburg and Worthington.";"116 Russell St., Route 9, Hadley, MA 01035";"Hours vary";"(413) 584-7686";"Clerk's Office";true;"(413) 584-7686";"Probation Department";false;"(413) 587-3056";"TTY";false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;"(413) 587-0191";"Probation Department";false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;"\"Carrie Mayer\".";None detected;Not yet handled
"Hampshire Probate and Family Court";https://www.mass.gov/locations/hampshire-probate-and-family-court;"This court serves all the cities and towns in Hampshire County.";"15 Atwood Dr., Northampton, MA 01060";"Main Office \n Monday: \n 8:30 am-4:30 pm\n \n\n Tuesday - Friday: \n 8:00 am-4:30 pm\n \n\n\n Satellite Office First and third Thursday of every month, 9:00 am-1:00 pm";"(413) 586-8500";"Register’s Office";false;"(413) 586-8503";"Probation Department";false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;"(413) 584-1132";"Register’s Office";false;"(413) 586-5670";"Probation Department";false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;"\"Mark Ames\".";"\"Satellite Office (see hours below)\".";Not yet handled
"Hampshire County Superior Court";https://www.mass.gov/locations/hampshire-county-superior-court;"This court serves all cities and towns of Hampshire County.\n\nThe mailing address for this court is:\n\n15 Gothic St., P.O. Box 1119, Northampton, MA 01061";"15 Gothic St., Northampton, MA 01061";"Monday - Friday: \n 8:30 am-4:30 pm";"(413) 584-5810";"Clerk’s Office";true;"(413) 584-7400";"Probation Department";false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;"(413) 586-8217";"Clerk’s Office";true;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;"\"Kaitlyn Lefebvre\". \"Patricia Shepard\". \"Jurors Only\".";None detected;Not yet handled
"Ayer District Court";https://www.mass.gov/locations/ayer-district-court;"The Ayer District Court serves Ashby, Ayer, Boxborough, Dunstable, Groton, Littleton, Pepperell, Shirley, Townsend, Westford, and Devens Regional Enterprise Zone.";"25 East Main St., Ayer, MA 01432";"Monday - Friday: \n 8:30 am-4:30 pm";"(978) 772-2100";"Clerk's Office & Probation Department";true;"(978) 772-9213";"TTY";false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;"(978) 772-5345";"Clerk's Office";true;"(978) 772-9021";"Probation Department";false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;"\"Tina Ramos\". \"Jurors only\".";None detected;Not yet handled
"Cambridge District Court";https://www.mass.gov/locations/cambridge-district-court;"The Cambridge District Court, also known as Third District Court, serves Cambridge, Arlington, and Belmont.";"4040 Mystic Valley Parkway, Medford, MA 02155";"Monday - Friday: \n 8:30 am-4:30 pm";"(781) 306-2715";"Clerk's Office";true;"(781) 306-2750";"Probation Department";false;"(781) 306-2746";"TTY";false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;"(781) 395-2035";"Clerk's Office";true;"(781) 395-2147";"Probation Department";false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;"\"Daniel Tabares\". \"Jurors Only\".";None detected;Not yet handled
"Concord District Court";https://www.mass.gov/locations/concord-district-court;"This court serves Concord, Carlisle, Lincoln, Lexington, Bedford, Acton, Maynard, and Stow.";"305 Walden St., Concord, MA 01742";"Monday - Friday: \n 8:30 am-4:30 pm";"(978) 369-0500";"Clerk's Office & Probation Department";true;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;"(978) 371-2945";"Clerk's Office";true;"(978) 371-9919";"Probation Department";false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;"\"Evan Gilman\". \"Jurors Only\".";None detected;Not yet handled
"Eastern Housing Court - Middlesex Session";https://www.mass.gov/locations/eastern-housing-court-middlesex-session;"Eastern Housing Court Division – Middlesex Session is located in Somerville District Court. \n\nThis location is only open on Fridays.  This sitting will serve Arlington, Belmont, Cambridge, Medford, Newton, and Somerville.";"175 Fellsway, Somerville, MA 02145";"Fridays, 8:30 a.m. This location is only open on Fridays.**";"(617) 788-8485";"Clerk’s Office";true;"(617) 788-6233";"Housing Specialist Department";false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;"\"Natasha Woodley\". \"Phone:\". \"Fax:\". \"Email:\". \"Jurors Only\".";"\"Every Friday\".";Not yet handled
"Framingham District Court";https://www.mass.gov/locations/framingham-district-court;"This court serves Ashland, Framingham, Holliston, Hopkinton, Sudbury, and Wayland.";"600 Concord St., Framingham, MA 01701";"Monday - Friday: \n 8:30 am-4:30 pm";"(508) 875-7461";"Clerk's Office";true;"(508) 875-5241";"Probation Department";false;"(508) 875-2446";"TTY";false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;"\"Damon Borrelli\". \"Jurors Only\".";None detected;Not yet handled
"Lowell District Court";https://www.mass.gov/locations/lowell-district-court;"This court serves Billerica, Chelmsford, Dracut, Lowell, Tewksbury, and Tyngsboro.";"370 Jackson St., Lowell, MA 01852";"Monday - Friday: \n 8:30 am-4:30 pm";"(978) 459-4101";"Clerk’s Office & Probation Department";true;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;"(978) 937-2486";"Clerk’s Office";true;"(978) 458-7149";"Probation Department";false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;"\"Meredith Mingolelli Cotter\". \"Jurors Only\".";None detected;Not yet handled
"Malden District Court";https://www.mass.gov/locations/malden-district-court;"This court serves Malden, Melrose, Everett, and Wakefield.";"4040 Mystic Valley Parkway, Medford, MA 02155";"Monday - Friday: \n 8:30 am-4:30 pm";"(781) 322-7500";"Clerk’s Office & Probation Department";true;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;"(781) 322-0169";"Clerk’s Office";true;"(781) 322-1604";"Probation Department";false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;"\"Cynthia Russell\". \"Hana Abdelouhab\". \"Jurors Only\".";None detected;Not yet handled
"Marlborough District Court";https://www.mass.gov/locations/marlborough-district-court;"This court serves Marlborough and Hudson.";"45 Williams St., Marlborough, MA 01752";"Monday - Friday: \n 8:30 am-4:30 pm";"(508) 485-3700";"Clerk’s Office";true;"(508) 485-1356";"Probation Department";false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;"(508) 485-1575";"Clerk’s Office";true;"(508) 481-6857";"Probation Department";false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;"\"James Fahey, Primary ADA Coordinator\". \"Andrew Souto, ADA Coordinator\". \"Jurors Only\".";None detected;Not yet handled
"Newton District Court";https://www.mass.gov/locations/newton-district-court;"This court serves Newton.";"1309 Washington St., West Newton, MA 02465";"Monday - Friday: \n 8:30 am-4:30 pm";"(617) 244-3600";"Clerk’s Office & Probation Department";true;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;"(617) 243-7291";"Clerk’s Office";true;"(617) 243-7292";"Probation Department";false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;"\"Kathleen Sheridan\". \"Jurors Only\".";None detected;Not yet handled
"Somerville District Court";https://www.mass.gov/locations/somerville-district-court;"This court serves Medford and Somerville.";"175 Fellsway, Somerville, MA 02145";"Monday - Friday: \n 8:30 am-4:30 pm";"(617) 666-8000";"Clerk’s Office & Probation Department";true;"(617) 776-5645";"TTY";false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;"(617) 776-2111";"Clerk’s Office";true;"(617) 666-4361";"Probation Department";false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;"\"Donna Langill\". \"Jurors Only\".";None detected;Not yet handled
"Waltham District Court";https://www.mass.gov/locations/waltham-district-court;"This court serves Waltham, Watertown and Weston.";"38 Linden Street, Waltham, MA 02452";"Monday - Friday: \n 8:30 am-4:30 pm";"(781) 894-4500";"Clerk's Office and Probation Department";true;"(781) 894-1012";"TTY";false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;"\"Darlene Gambucci\". \"Jurors Only\".";None detected;Not yet handled
"Woburn District Court";https://www.mass.gov/locations/woburn-district-court;"This court serves  Burlington, North Reading, Reading, Stoneham, Wilmington, Winchester, and Woburn.";"30 Pleasant Street, Woburn, MA 01801";"Monday - Friday: \n 8:30 am-4:30 pm";"(781) 935-4000";"Clerk's Office and Probation Department";true;"(781) 935-4000";"Criminal Department";false;"(781) 935-4000";"Civil Department";false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;"(781) 933-4404";"Clerk's Office";true;"(781) 932-2593";"Probation Department";false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;"\"Deborah Earl\". \"Carole Michelini\". \"Jurors Only\".";None detected;Not yet handled
"Northeast Housing Court - Lowell Session";https://www.mass.gov/locations/northeast-housing-court-lowell-session;"The Lowell session of the Northeast Housing Court serves Acton, Ashby, Ayer, Billerica, Boxborough, Carlisle, Chelmsford, Devens, Dracut, Dunstable, Groton, Littleton, Lowell, Maynard, Pepperell, Shirley, Stow, Tewksbury, Townsend, Tyngsborough, and Westford.";"370 Jackson Street, Lowell, MA 01852";"This location is open only when court is in session on Monday mornings.";"(978) 656-7600";"Clerk’s Office & Housing Specialist Department";true;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;"\"Cynthia Kappotis\".";None detected;Not yet handled
"Northeast Housing Court - Woburn Session";https://www.mass.gov/locations/northeast-housing-court-woburn-session;"The Woburn session of the Northeast Housing Court serves Bedford, Burlington, Concord, Everett, Lexington, Lincoln, Malden, Melrose, North Reading, Reading, Stoneham, Wakefield, Waltham, Watertown, Weston, Wilmington, Winchester, and Woburn. For Housing Court matters, information, or questions, please do not contact the Middlesex Superior Court.  Please call the Northeast Housing Court's main Clerk's Office in Lawrence at (978) 689-7833.";"200 Trade Center, Woburn, MA 01801";"Friday: \n 8:30 am-4:30 pm";"(978) 656-7600";"Clerk’s Office & Housing Specialist Department";true;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;"\"Cynthia Kappotis\".";None detected;Not yet handled
